"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6556","test","chromium","Sun Jun 29 05:58:35 UTC 2025","passed","Sun Jun 29 05:58:42 UTC 2025","","tickets/1234.spec.js","",""
